id,Date,Dew point temperature,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,Functioning Day,Holiday,Hour,Humidity,Rainfall,Rented Bike Count,Seasons,Snowfall,Solar Radiation,Temperature,Visibility,Wind speed
12,04/12/2017,-15.8,0.15496424469165504,0.7789499131031334,0.977465636562556,0.29537408030591905,0.12054174020886421,0.011057115159928799,0.3928434872068465,0.6441874946769828,0.3235734999404575,0.06671372707933187,Yes,No Holiday,20,38,0,398,Winter,0,0,-3.6,2000,3
13,18/01/2018,-1.5,0.9026427136268467,0.4678762305993587,0.48490303102880716,0.3900076667778194,0.25485272775404155,0.7556137756910175,0.2516569073777646,0.33894129260051786,0.2791389329837219,0.41466184123419225,Yes,No Holiday,10,81,0,188,Winter,0,0.21,1.4,255,2.1
14,08/01/2018,-5.1,0.789546534884721,0.18297763168811798,0.5757662400137633,0.8153071796987206,0.9111063585150987,0.2553682054858655,0.7979224987793714,0.5046757112190587,0.5999947169101542,0.4808987902943045,Yes,No Holiday,22,68,0,149,Winter,1,0,0.1,740,4.6
15,01/03/2018,-12.6,0.0031125268433243036,0.35899329651147127,0.03865419700741768,0.744500559521839,0.3124268031679094,0.09821569873020053,0.8919874508865178,0.40104183929315124,0.4601657325879019,0.28127902490086854,Yes,Holiday,17,37,0,423,Spring,0,1.23,0.4,1366,5.2
16,11/06/2018,10.9,0.5606908884365112,0.8009928695391864,0.1883622317109257,0.8177355255465955,0.9099467201158404,0.9704457325860858,0.5594010162167251,0.7620254717211785,0.6781378507734226,0.01998274540528655,Yes,No Holiday,6,61,0,807,Summer,0,0.03,18.6,2000,0.8
17,31/10/2018,-1.8,0.12555192643776536,0.487971652764827,0.09728567092679441,0.3146749846637249,0.06787207233719528,0.24816803517751396,0.5488004584331065,0.87335586130962,0.5361769673352745,0.957085237139836,Yes,No Holiday,8,67,0,1907,Autumn,0,0.15,3.7,1987,1.8
18,26/06/2018,19.6,0.044997585006058216,0.9643907221034169,0.7920768400654197,0.9225681144744158,0.23149952176027,0.4499365307856351,0.37168586906045675,0.36546930325782373,0.41560054942200025,0.34401432634331286,Yes,No Holiday,9,96,6.5,19,Summer,0,0.06,20.3,143,1.1
19,01/01/2018,-13.7,0.07573877740651369,0.9851817565504462,0.3435142512898892,0.2986110688652843,0.8720111399888992,0.5465903701260686,0.8133246346842498,0.6956785637962652,0.5022317388398432,0.9657687318976969,Yes,Holiday,16,28,0,310,Winter,0,0.51,3,1864,2.5
20,06/10/2018,15,0.2508072266355157,0.3035192075185478,0.07357460865750909,0.46473422506824136,0.5078532679472119,0.1973746621515602,0.22795922122895718,0.33724926927437426,0.1969765314420361,0.30697064474225044,No,No Holiday,4,89,2.5,0,Autumn,0,0,16.9,1577,2.7
21,30/05/2018,16,0.4103630215395242,0.5530406394973397,0.08299206173978746,0.5050891968421638,0.07048191572539508,0.37286809738725424,0.2704604030586779,0.5318542630797723,0.3256384394358501,0.234337990405038,Yes,No Holiday,3,86,0,238,Spring,0,0,18.4,360,0.6
22,13/05/2018,13.7,0.5617850215639919,0.9929559684824198,0.16322393156588078,0.14561122725717723,0.4170595807954669,0.30309824645519257,0.8309479597955942,0.6093601300255294,0.20486161407796818,0.7655117290560156,Yes,No Holiday,8,98,0,397,Spring,0,0.26,14.1,834,1.3
23,04/10/2018,9.4,0.8922594662290066,0.3989906378556043,0.6354609276168048,0.8510422017425299,0.09280451503582299,0.8564562760293484,0.6850479175336659,0.39430748788966297,0.1455658160058399,0.194168008165434,No,No Holiday,14,39,0,0,Autumn,0,2.18,24.3,2000,1.7
24,19/11/2018,-1.1,0.5435226398985833,0.6908296456094831,0.25169927976094186,0.6411526040174067,0.31816391088068485,0.09393770154565573,0.27390466118231416,0.4675964873084667,0.3213894176595833,0.07325871591456234,Yes,No Holiday,4,67,0,88,Autumn,0,0,4.5,1175,0.9
25,12/04/2018,-12.7,0.2622309580910951,0.5346799311228096,0.10471907281316817,0.5627565518952906,0.3887566535267979,0.36953961849212646,0.232925561722368,0.5641842827185007,0.4148091879785175,0.7232110500335693,Yes,No Holiday,21,15,0,1241,Spring,0,0,13.4,2000,2.7
26,26/09/2018,8.4,0.5978290447965264,0.30421714950352907,0.6684650680981576,0.06796533870510757,0.8302565370686352,0.29758847993798554,0.7820478561334312,0.8385706535504073,0.7943797468516784,0.3304966271389276,Yes,No Holiday,17,38,0,2349,Autumn,0,1.04,23.6,2000,1.4
27,14/12/2017,-16.7,0.02770986291579902,0.34613131475634873,0.7352967783808708,0.6180722820572555,0.006832421524450183,0.9402310103178024,0.1092285520862788,0.6522940506814249,0.5080387173133746,0.0034524633083492517,Yes,No Holiday,18,35,0,612,Winter,0,0,-3.5,1414,1.1
28,19/12/2017,-9.3,0.08443009899929166,0.21386670763604343,0.09424159838818014,0.575213291682303,0.3976339385844767,0.13609863631427288,0.7377134740818292,0.4542504520059961,0.6767880992747837,0.5498460594099015,Yes,No Holiday,5,66,0,55,Winter,2.6,0,-3.9,1209,0.7
29,03/02/2018,-19.4,0.2591261346824467,0.1736381915397942,0.4216508592944592,0.8010397125035524,0.36952372291125357,0.06465429509989917,0.8566639274358749,0.7416640418199553,0.5595056216036703,0.5630370783619583,Yes,No Holiday,22,45,0,92,Winter,0,0,-9.7,2000,3
30,26/04/2018,5.3,0.15297365607693791,0.9594004438258708,0.13409610884264112,0.5068410879466683,0.6413249238394201,0.3188289771787822,0.32994969515129924,0.31144609610355367,0.5926912853860813,0.03437898447737098,Yes,No Holiday,18,45,0,2574,Spring,0,0.75,17.4,1092,3.1
31,26/02/2018,-7.9,0.3679079955909401,0.6142110149376094,0.9265738015528768,0.039740136126056314,0.9450843906961381,0.0187922241166234,0.12237145635299385,0.2635629938185745,0.5109426346929983,0.13417174224741757,Yes,No Holiday,17,30,0,646,Winter,0,0.96,8.7,1117,3.1
32,11/01/2018,-20.6,0.8737114956602454,0.36540489410981536,0.03915129625238478,0.15851397207006812,0.14583430089987814,0.7781071600038558,0.16822393657639623,0.49915226589626865,0.5032582485963556,0.5683286977000535,Yes,No Holiday,18,43,0,352,Winter,0,0.02,-10.4,1985,2.3
33,09/12/2017,-13.9,0.5680298577062786,0.31288141291588545,0.2913809872698039,0.7254494270309806,0.8916677262168378,0.08242352260276675,0.38161809532903135,0.2561048714846745,0.1905330757298566,0.8798359751235694,Yes,No Holiday,3,47,0,169,Winter,0,0,-4.3,1992,0.6
34,21/12/2017,-3.9,0.11116070463322103,0.18308528419584036,0.8848448772914708,0.14056315319612622,0.8307368245441467,0.7896985455881804,0.9233286078087986,0.6094187191814465,0.3694124587088503,0.935148150427267,Yes,No Holiday,2,88,0,132,Winter,2.2,0,-2.2,348,1.4
35,09/07/2018,19.4,0.6874422542750835,0.034897835459560156,0.16730053606443107,0.2471773880533874,0.3130020971875638,0.8401076700538397,0.6858572443015873,0.5873536056071317,0.6376459464447344,0.9781795705202967,Yes,No Holiday,20,95,1,48,Summer,0,0.02,20.3,1372,0.8
36,22/09/2018,7.4,0.8835953145753592,0.5032115266658366,0.20844391756691039,0.6913239739369601,0.01832723105326295,0.20865561766549945,0.6589568934869021,0.6103570920077885,0.7157703363795491,0.5558501805644482,Yes,No Holiday,15,32,0,1814,Autumn,0,2.42,25.4,1980,3.8
37,14/02/2018,-0.2,0.11669985274784267,0.4630428177770227,0.8961544663179666,0.5438688267022371,0.3686880604363978,0.07351789600215852,0.8298227330669761,0.5998137296885027,0.31815478099626515,0.8036194483283907,Yes,No Holiday,14,57,0,398,Winter,0,1.34,7.8,675,3.5
38,10/06/2018,12.1,0.03868365683592856,0.238350429572165,0.36154642794281244,0.504499365342781,0.30565142491832376,0.4168196339160204,0.28156116465106606,0.7393220750201901,0.7162261376522471,0.31691759382374585,Yes,No Holiday,12,50,0,1442,Summer,0,2.45,23.2,1988,2.2
39,26/04/2018,2.3,0.7182255475781858,0.40905671403743327,0.5880991593003273,0.6414828028064221,0.28019570116885006,0.4216471780091524,0.48194503248669207,0.6347586782426586,0.40483152182942933,0.46250947820954025,Yes,No Holiday,13,30,0,1084,Spring,0,2.67,20.6,1048,2.4
40,04/06/2018,7.7,0.8624255794566125,0.660775188356638,0.10798952914774418,0.19582217233255506,0.355978557607159,0.1568583461921662,0.5310157926287502,0.7285770561341396,0.5647006439800522,0.2771004093810916,Yes,No Holiday,9,37,0,1243,Summer,0,1.28,23.3,1336,0.4
41,07/06/2018,16.3,0.280742492293939,0.09897174034267664,0.8550272234715521,0.9954705769196153,0.38991773943416774,0.11581615265458822,0.5912491139024496,0.41950865204489896,0.317977393783519,0.0919197672046721,Yes,No Holiday,5,91,0,288,Summer,0,0,17.8,393,2.2
42,16/11/2018,5.6,0.3886748666409403,0.44135476322844625,0.01739458809606731,0.8960471379105002,0.007081790827214718,0.7672711545601487,0.9683124162256718,0.6060051166630798,0.6056232579947686,0.6846240644808859,Yes,No Holiday,16,66,0,1126,Autumn,0,0.44,11.8,687,3
43,03/11/2018,1.3,0.30291665671393275,0.44282933324575424,0.6226005202624947,0.924946520710364,0.3242925030644983,0.5595338023267686,0.42909515695646405,0.47824569099069736,0.5164946810615196,0.9085009025875479,No,No Holiday,1,61,0,0,Autumn,0,0,8.5,1273,0.2
44,23/01/2018,-23,0.3698670382145792,0.16310476744547486,0.6083039829973131,0.41567576956003904,0.71554039651528,0.121560322586447,0.8066706364043057,0.6496989648863407,0.4841486194949461,0.4883480332791805,Yes,No Holiday,16,34,0,181,Winter,1,0.74,-10.1,2000,4.3
45,12/06/2018,13.9,0.4084938585292548,0.3916946048848331,0.3760795088019222,0.19303059135563672,0.3725875001400709,0.9069103004876524,0.1577913116198033,0.6443615448674492,0.47092374315502483,0.20851917820982635,Yes,No Holiday,20,62,0,2579,Summer,0,0.09,21.6,2000,3.3
46,06/01/2018,-15.4,0.5322998682968318,0.48379308683797717,0.6676568468101323,0.6306342661846429,0.5228665443137288,0.6205905613023788,0.2851426093839109,0.5548917218053135,0.48602207782425927,0.5894343319814652,Yes,No Holiday,10,39,0,204,Winter,0,0.54,-3.5,1946,2
47,18/12/2017,-1.2,0.36906193126924336,0.015487994533032179,0.2986159874126315,0.4419371692929417,0.7334538954310119,0.25260491389781237,0.010260357521474361,0.3706311700707227,0.37457456847113824,0.08603188372217119,Yes,No Holiday,22,82,0,160,Winter,2.6,0,1.5,537,2.4
48,08/09/2018,9.2,0.5651666738558561,0.4889937159605324,0.10955467470921576,0.9158562738448381,0.9068210844416171,0.43717100424692035,0.6516539461445063,0.4565556666389165,0.5706239536835483,0.9564452110789716,Yes,No Holiday,15,33,0,1792,Autumn,0,2.65,26.9,1997,2.9
49,31/03/2018,6.3,0.31086922879330814,0.5485790588427335,0.8577835466712713,0.646489548496902,0.10496239038184285,0.44928708765655756,0.31029970897361636,0.45413439386389615,0.3653905534243522,0.274700372479856,Yes,No Holiday,2,73,0,397,Spring,0,0,11,816,1.5
50,10/12/2017,-1.2,0.8454144969582558,0.16599309514276683,0.47596490988507867,0.5146699813194573,0.2539784465916455,0.06521917204372585,0.7140622967854142,0.4496030640988463,0.4148372068846696,0.37142061488702893,Yes,No Holiday,9,90,1.6,31,Winter,4.3,0,0.2,305,1
51,15/08/2018,21.3,0.2920654115732759,0.7814719835296273,0.4065794451162219,0.8649185583926737,0.4597468781284988,0.7813299037516117,0.9565168619155884,0.4940561400800763,0.6343747909516635,0.6291594235226512,Yes,Holiday,10,49,0,547,Summer,0,2.09,33.5,1937,1
52,18/03/2018,-1.7,0.10349421482533216,0.5461020634975284,0.19028745009563863,0.4678982764016837,0.826707657193765,0.2803774836938828,0.31885878276079893,0.6049339446048453,0.6720845025744466,0.3809311054646969,Yes,No Holiday,8,58,0,293,Spring,0,0.11,5.9,861,1.8
53,17/09/2018,15.5,0.6039174071047455,0.9245190122164786,0.18200307013466954,0.20907093747518957,0.9874431763309985,0.8331891631241888,0.5952101873699576,0.7395640192422588,0.5876057037077121,0.02770572155714035,Yes,No Holiday,19,63,0,2489,Autumn,0,0.03,23,2000,3.1
54,20/01/2018,-7.4,0.07493930403143167,0.2131573990918696,0.6695756006520241,0.16988121392205358,0.7743661035783589,0.7505573439411819,0.4261816719081253,0.5278600720411384,0.42259234576541577,0.8914900086820126,Yes,No Holiday,0,60,0,228,Winter,0,0,-0.6,1433,0.6
55,01/02/2018,-16.1,0.3112498028203845,0.31727389711886644,0.2861589379608631,0.7925582786556333,0.33623113529756665,0.37183714332059026,0.4092918327078223,0.6794588596193505,0.41298243104433907,0.6148426078725606,Yes,No Holiday,12,31,0,240,Winter,1.3,1.2,-1.1,1869,1.3
56,01/07/2018,20.1,0.6104256461840123,0.7824150393716991,0.7971495939418674,0.1409809165634215,0.27811310277320445,0.12929027457721531,0.18819744535721838,0.26850199786387996,0.3042443984146555,0.6774463162291795,Yes,No Holiday,7,89,0.5,25,Summer,0,0.08,22.1,1617,0.5
57,28/04/2018,8.1,0.40860130824148655,0.7537027557846159,0.39963363809511065,0.3747652459423989,0.5491634428035468,0.08787497947923839,0.22446123021654785,0.6773990559593518,0.4202112104267914,0.9605707223527133,Yes,No Holiday,1,74,0,672,Spring,0,0,12.7,392,1.8
58,13/07/2018,23.2,0.22790481755509973,0.6773847942240536,0.8860706032719463,0.6283793183974922,0.12022586562670767,0.1487279594875872,0.32103669247590005,0.47290251067206823,0.6528672080703872,0.9911450669169426,Yes,No Holiday,23,84,0,1439,Summer,0,0,26.2,1646,1
59,17/08/2018,13.1,0.05029888614080846,0.04797042463906109,0.7966200727969408,0.6918216485064477,0.9053195780143142,0.1880167000927031,0.9926989991217852,0.5236581420397466,0.7252266935112366,0.8013992754276842,Yes,No Holiday,22,45,0,1787,Summer,0,0,26,2000,1.7
60,07/05/2018,11.6,0.5506056784652174,0.0017183693125844002,0.28231989755295217,0.3930616662837565,0.2916472083888948,0.009923983830958605,0.6591057521291077,0.8696715137497197,0.4787770566522861,0.10343820531852543,Yes,No Holiday,3,82,0,249,Spring,0,0,14.7,1822,0.8
61,26/03/2018,2.8,0.015558463521301746,0.6426772754639387,0.6651000520214438,0.8921177512966096,0.36446795403026044,0.694276005262509,0.3831015392206609,0.7467150957080676,0.49219561833303027,0.14690984366461635,Yes,No Holiday,23,62,0,447,Spring,0,0,9.8,535,0.6
62,29/01/2018,-24.6,0.556093615014106,0.4151648315601051,0.8648538903798908,0.06866870541125536,0.1076472254935652,0.21930312411859632,0.22364199347794056,0.5850935943543458,0.4839971167062344,0.6253197465557605,Yes,No Holiday,13,23,0,166,Winter,0,1.28,-6.9,1963,4.6
63,25/10/2018,3.9,0.4800394221674651,0.09535863297060132,0.6709601492621005,0.5692810209002346,0.0943542760796845,0.7559414664283395,0.8935667995829135,0.4589102866868949,0.5929397468099954,0.20219662669114769,Yes,No Holiday,8,76,0,2070,Autumn,0,0.25,7.9,1290,1.2
64,06/04/2018,6.3,0.5532262441702187,0.3877854677848518,0.1943141482770443,0.15384216862730682,0.34191782027482986,0.7706343268509954,0.7533999937586486,0.46540599266663213,0.33431781845740677,0.6983654962386936,Yes,No Holiday,4,97,2,9,Spring,0,0,6.8,453,2.2
65,07/01/2018,-13.8,0.4446130907163024,0.9218748402781785,0.9038875757250935,0.9323878607247025,0.36145887011662126,0.7738928638864309,0.5161148738116026,0.3814239659157369,0.13446504611873586,0.22117885039187968,Yes,No Holiday,6,52,0,38,Winter,0,0,-5.5,1503,0.7
66,17/06/2018,16.2,0.3466015406884253,0.7230125186033547,0.8668978328350931,0.9647373748011887,0.732780392980203,0.7878241303842515,0.27367799798958004,0.7105198416357075,0.4192407648326213,0.631105778971687,Yes,No Holiday,4,82,0,304,Summer,0,0,19.4,531,0.9
67,09/07/2018,15.2,0.9930091020651162,0.7484740884974599,0.9024390019476414,0.007317220559343696,0.3592679058201611,0.19889251049607992,0.43059077323414385,0.5635992615191577,0.31296295885358183,0.6861868905834854,Yes,No Holiday,2,63,0,387,Summer,0,0,22.7,2000,0.9
68,06/02/2018,-20.1,0.07479391410015523,0.5829570738133043,0.7942679333500564,0.3318957013543695,0.6145682143978775,0.8906021565198898,0.3035604590550065,0.5196652968793263,0.6197898447550217,0.40567871392704546,Yes,No Holiday,18,36,0,392,Winter,0,0.11,-7.6,2000,3.3
69,19/10/2018,4.1,0.11348968534730375,0.028782614739611745,0.281578071648255,0.6291082885582,0.8504384909756482,0.4635464623570442,0.367438729852438,0.19521240045339752,0.3689610737821566,0.22826337697915733,Yes,No Holiday,3,74,0,262,Autumn,0,0,8.5,2000,1.3
70,27/11/2018,2.1,0.38174827699549496,0.9731868552044034,0.8023190819658339,0.840664571383968,0.7666255093645304,0.4760406748391688,0.255208300659433,0.6286903015138149,0.30314148450352124,0.8399305292405188,Yes,No Holiday,12,61,0,672,Autumn,0,0.85,9.3,390,1.5
71,28/11/2018,-8.7,0.6004652793053538,0.8956494387239218,0.03028041683137417,0.27061989856883883,0.6061644104775041,0.52736598532646894,0.1659261854365468,0.6968707894412771,0.5402736297630835,0.29379633464850485,Yes,No Holiday,0,36,0,450,Autumn,0,0,5.1,774,2.2
72,05/10/2018,11.8,0.6949740538839251,0.7163660358637571,0.41090718610212207,0.5797315048985183,0.14429216622374952,0.368646920658648,0.03985215490683913,0.36342986539079264,0.4313638762270506,0.2912484703119844,Yes,No Holiday,8,72,0.3,208,Autumn,0,0.04,16.9,2000,1.3
73,04/02/2018,-19.2,0.8610985784325749,0.27286400622688234,0.3013303088955581,0.4839267572388053,0.9280959004536271,0.35832596267573535,0.47090591373853385,0.49026597665398,0.5165356763367999,0.2269167979247868,Yes,No Holiday,6,54,0,23,Winter,0,0,-11.8,1917,2.4
74,21/06/2018,14.2,0.7931621095631272,0.3676960705779493,0.362126189051196,0.8634164731483907,0.4097243973519653,0.41318082716315985,0.04912139056250453,0.6534010856741356,0.27543823077708435,0.06475645443424582,Yes,No Holiday,9,59,0,1360,Summer,0,1.77,22.7,940,2
75,31/12/2017,-5.6,0.35652272892184556,0.3523912741802633,0.3942573282402009,0.965209425194189,0.6349069979041815,0.32227517082355917,0.09590885578654706,0.3500668925070192,0.31319415963457675,0.855729348026216,Yes,Holiday,11,62,0,142,Winter,1.1,0.88,0.8,801,2.8
76,04/05/2018,1.4,0.9688742873258889,0.20882768812589347,0.6176931546069682,0.8288526141550392,0.6995058599859476,0.35474987234920263,0.48565448448061943,0.4264284311505784,0.6327472919158565,0.8787109195254743,Yes,No Holiday,18,35,0,2661,Spring,0,1.11,17.1,1961,3.4
77,18/12/2017,-2.7,0.9058912920299917,0.056782685685902834,0.9062293798197061,0.6579005680978298,0.9284340562298894,0.6048487639054656,0.8491757640149444,0.6107785841814545,0.5919643467114851,0.17247610981576145,Yes,No Holiday,23,81,0,128,Winter,2.6,0,0.1,551,2.9
78,22/08/2018,20.2,0.6877053808420897,0.800254643894732,0.6689181355759501,0.6075688719283789,0.1260998377110809,0.4239676590077579,0.31981039280071855,0.6078746945510869,0.552996370813193,0.9955217486713082,Yes,No Holiday,12,45,0,784,Summer,0,2.95,33.9,1923,1.4
79,27/02/2018,-8.1,0.8307440849021077,0.38275888725183904,0.5024493674281985,0.03657443611882627,0.12570647220127285,0.25854608486406505,0.35970872011967003,0.41384722368100185,0.6505917372629864,0.24031462660059333,Yes,No Holiday,12,37,0,353,Winter,0,0.43,5.4,815,0.7
80,22/06/2018,15.2,0.21490116277709603,0.3025720508303493,0.963938256027177,0.5374108471442014,0.6704296616371721,0.23387831216678023,0.18978024856187403,0.6866780942305483,0.41653765740059046,0.7027017415966839,Yes,No Holiday,6,83,0,710,Summer,0,0.06,18.2,448,0.6
81,03/02/2018,-18.9,0.6682595410384238,0.0624053964857012,0.843582034111023,0.9964458348695189,0.022985269781202078,0.7364662627223879,0.8564719848800451,0.6265942519462471,0.4229215880844645,0.8698187933769077,Yes,No Holiday,23,48,0,91,Winter,0,0,-10,2000,2.6
82,18/12/2017,-3.2,0.40298788039945066,0.6778254376258701,0.45479784230701625,0.47896395483985543,0.1636557716410607,0.9148434731177986,0.2886364266742021,0.47488109674891843,0.4262865768207549,0.5981296678073704,Yes,No Holiday,14,76,0,116,Winter,4.2,0.17,0.5,364,0.9
83,04/02/2018,-21.4,0.46986926393583417,0.5399873398710042,0.46551396953873336,0.488556424388662,0.18249805714003742,0.11524495552293956,0.4233318471815437,0.5519215479107812,0.44052210344846493,0.5787041478324682,Yes,No Holiday,13,34,0,152,Winter,0,2.22,-8.3,1561,4
84,12/01/2018,-22,0.6466570121701807,0.2900236698333174,0.7155969543382525,0.15440592542290688,0.15490760444663465,0.4373636671807617,0.9454047696199268,0.8050503975419774,0.25880911009035645,0.5302126109600067,Yes,No Holiday,19,32,0,273,Winter,0,0,-8.2,2000,1.1
85,10/08/2018,21,0.0048127672635018826,0.3804096842650324,0.3587682247161865,0.07837823266163468,0.7962098300922662,0.8706380419898778,0.7017988953739405,0.5993725341504509,0.6595557417390898,0.4197209235280752,Yes,No Holiday,8,69,0,1728,Summer,0,0.7,27.2,1999,1.8
86,08/02/2018,-17.7,0.34814264974556863,0.8599076252430677,0.11928949295543134,0.7758982521481812,0.46709999325685203,0.5902091446332633,0.6739892929326743,0.6631509783843635,0.4940730102340952,0.9577485700137913,Yes,No Holiday,18,26,0,564,Winter,0,0.15,-0.5,1999,1.7
87,21/04/2018,8.2,0.905414670240134,0.9189585568383336,0.09376678359694779,0.4645245580468327,0.6133450176566839,0.5172265837900341,0.40306244301609695,0.67951202291271,0.5127127093369115,0.35291483835317194,Yes,No Holiday,0,59,0,707,Spring,0,0,16.3,756,0.2
88,07/02/2018,-22.5,0.6767507593613118,0.8385670781135559,0.07799804280512035,0.9575071486178786,0.4473775173537433,0.45566547801718116,0.9607055091764778,0.4343110678306761,0.44286056796720363,0.050695607671514153,Yes,No Holiday,13,23,0,228,Winter,0,2.12,-4.5,1937,2.6
89,25/09/2018,4.6,0.3593443564604968,0.6026393142528832,0.34875719458796084,0.06066518253646791,0.9132956222165376,0.11208845861256123,0.3213838580995798,0.568518454680704,0.37116028008777724,0.02144439797848463,Yes,Holiday,9,49,0,542,Autumn,0,1.34,15.3,2000,1
90,19/04/2018,-5.1,0.6057548720855266,0.3752778514754027,0.6201917945872992,0.5200483170337975,0.04857157124206424,0.7266355261672288,0.8357309207785875,0.5208175743555957,0.39048416678208003,0.08630900294519961,Yes,No Holiday,9,29,0,316,Spring,0,1.49,12.4,1380,1.5
91,09/04/2018,0.1,0.01723557710647583,0.9966965271160007,0.49213928868994117,0.036214015213772655,0.005716524552553892,0.7037023536395282,0.9966522278264165,0.570190062312901,0.42675980821645476,0.8356412758585066,Yes,No Holiday,5,96,0,91,Spring,0,0,0.7,206,1
92,24/04/2018,7.2,0.6883465077262372,0.9946601786650717,0.7400702456943691,0.6301931464113295,0.6881089622620493,0.06351789040490985,0.19274131301790476,0.4052633560227504,0.5150440107038297,0.3481231089681387,Yes,No Holiday,7,84,0,751,Spring,0,0.04,9.8,2000,1.3
93,19/02/2018,-8,0.8296547785867006,0.24698798661120236,0.3225400042720139,0.8906424269080162,0.0025634330231696367,0.00965031678788364,0.8483808569144458,0.6508084458424453,0.5273781768134383,0.048693477641791105,Yes,No Holiday,16,35,0,403,Winter,0,1.1,6.3,1117,2.9
94,23/07/2018,18.1,0.9880730863660574,0.7528436176944524,0.12041665520519018,0.6248954036273062,0.7771159147378057,0.6411065028514713,0.6637671762146056,0.6734990772262659,0.20664388422382446,0.15143318031914532,Yes,No Holiday,4,51,0,174,Summer,0,0,29.3,1498,0.9
95,28/12/2017,-6.1,0.6872576265595853,0.8651916040107608,0.20922100357711315,0.6635711030103266,0.03935835766606033,0.9100561742670834,0.9839721769094467,0.6330773361491326,0.49173119147123623,0.600527060450986,Yes,No Holiday,23,63,0,260,Winter,0,0,0.1,1003,1.1
96,17/11/2018,-5.4,0.7732751846779138,0.6168827547226101,0.17167167295701802,0.5835725395008922,0.2023143069818616,0.3197000930085778,0.8728777561336756,0.6628490009427372,0.30615484504068347,0.7203435970004648,Yes,No Holiday,14,34,0,969,Autumn,0,0.8,9.7,1786,1.9
97,02/07/2018,21.8,0.9765723969321698,0.6408235176932067,0.37843931652605534,0.3779661583248526,0.3372998093254864,0.5840501796919852,0.18638325249776244,0.5270807856847907,0.3135764181761492,0.5417305387090892,Yes,No Holiday,12,97,0,218,Summer,0,0.46,22.4,945,1
